url,POSTING_CARD_GALLERY,CARD_FAV,price_value,price_type,expenses_value,expenses_type,location,POSTING_CARD_FEATURES,description,CARD_VIEWPHONE,CARD_WHATSAPP,CARD_CONTACT_MODAL,address,square_meters_area,rooms,bedrooms,bathrooms,phone,parking
/propiedades/clasificado/veclappa-dueno-vende-2-ambientes-balcon-amoblado-cerca-subted-55616150.html,13,,122000,$,137000,$,"Colegiales, Capital Federal",50 m² tot.2 amb.1 dorm.1 baño,"Precio incluye todos los muebles y accesorios!! (listo para Airbnb) Se aceptan mascotas. Dueño directo vende sin comision, Depto en el limite entre Palermo/Colegiales y Belgrano (Cañitas), 1piso c/ ascensor, hermosa vista, da el sol de mañana. A 3 cuadras del subte D Olleros, a 5 cuadras de los trenes mitre-mitre y mitre-Tigre y del Shoping el Solar de la Abadia. Aprox: 50m2. Balcón 5m2 aprox con excelente vista a calle empedrada y casi cortada super tranquilo. Sillones y mestia en el balcon. Cocina: con muebles bajo y alto mesada con mucho espacio, doble bacha e instalacion para extractor. Separada del living con desayunador. Heladera. Living: lo mas amplio de la casa con porcelanato grande espejado. Aire frío/calor, ropero ampio c/ espejo y baulera. Luminarias led bajo consumo. Tv. Sillon, mesa con sillas. Dormitorio: Losa radiante, con ropero espejado y baulera, cama con botinera y baulera debajo, con respaldar y mesitas flotantes. Colchon 2 plazas y ropa de cama. En general tiene mucho espacio de guardado, por eso se ofrece dejar los muebles, pero si usted prefiere, se pueden retirar (el precio no cambia) Baño: botiquín, ducha moderna, con accesorios nuevos. Lavarropas de uso común en pb. Baulera 1 m2 en subsuelo del edificio. Exensas $ Ver datos feb/25 (la porteria se alquila y con eso se cubren las expensas extraordinarias). El departamento se encuentra alquilado hasta fin de febrero 2025. No pago comisión por venta. Si sos comprador te ahorras 5. 000 usd! De comision de inmobiliaria. visitas preferentemente sabado al mediodia.",,,Contactar,Maure,50,2,1,1,,
/propiedades/clasificado/veclappa-dueno-vende!-hermoso-depto-de-3-ambientes-excelente-55607102.html,14,,160000,USD,50000,$,"Villa Urquiza, Capital Federal",64 m² tot.3 amb.2 dorm.1 baño,"Departamento de 3 ambientes, muy amplio. Super luminoso. Cuenta con dos grandes habitaciones con placares muy cómodos. Pisos plastificados en living y habitaciones. Baño amplio, living con lavadero anexo y cocina de generosas medidas, cuenta con espacio para una mesa. El departamento está en un primer piso por escalera. El depto es una belleza, listo para habitar. Bajas expensas. Extensa terraza de uso común. G_illrowo",,,Contactar,Nahuel Huapi 4634,64,3,2,1,,
/propiedades/clasificado/veclappa-dueno-directo-vende-depto-5-amb.-en-belgrano-r-55604435.html,23,,370000,USD,462336,$,"Belgrano R, Belgrano",134 m² tot.5 amb.4 dorm.3 baños1 coch.,"Dueño directo vende: Hermoso departamento de 5 ambientes muy luminoso ubicado a una cuadra de la estación de Belgrano R del tren Mitre y de la Plaza Castelli. El mismo cuenta con un gran living comedor conectado a un amplio balcón, cocina completa con lavadero y espacios de guardado, 4 habitaciones con placard y aire acondicionado, y 3 baños completos. La unidad cuenta con cochera y baulera. El Edificio dispone de vigilancia presencial 24 Hs y 5 ascensores. Dimensiones: Superficie total: 134, 32. Superficie cubierta: 123, 85 m2. Superficie balcón: 10, 47 m2. expensas: $ 462. 336. abl: $ 53. 640. contacto: Ver datos (Whatsapp)",,,Contactar,Zapiola,134,5,4,3,,1
/propiedades/clasificado/veclappa-canitas.-mono.-37-m-sup2-.-apto-prof.-amenities.-dueno-53960069.html,21,,116000,USD,200000,$,"Las Cañitas, Palermo",37 m² tot.1 amb.1 dorm.1 baño,"Soldado De La Independencia 500 - Las Cañitas - Capital Federal. Dueño vende - intermediarios abstenerse. Gracias! Disponible ya. Muy buen estado! Como vivienda, oficina o ambos. Ubicacion privilegiada en las cañitas - palermo. Amplisimo Hall de recepcion del edificio, decorado y amoblado, estilo ""lobby hotel"". Seguridad 24 hs. Serv. De conserjeria. Cortinas blackout en cerramiento al ext. Aire acond. Frio-calor, interiores de placard, ademas se agrego un placard (no se ve en las fotos) de buena capacidad, con cajoneras y puertas varias. Hermoso. Contrafrente. Vista abierta. Detalles de categoria Y todo el confort! Una suite de Hotel en pleno cañitas. Son aprox. 40m2 totales, la mejor vista al norte de B. A. Edificio moderno de 1A. Categoria. Todo externo. Consta de 1 ambiente con baño completo, con interiores de placards en madera (arquimadera) ; hall, cocina separada, con alto y bajo mesada. Anafe electrico (ariston) ; gran espacio living comedor con 1 puerta a balcon aterrazado al frente, 1 aire acond carrier frio/calor de gran capacidad, ceramicos en baño completo y excelente piso madera (color marron claro) . Categoria. Rodeado de bares (grand bar ocupa el local esquina del edificio) , confiterias y restaurants -amplia variedad de delivery`s; supermercados (coto y disco muy proximos) , farmacias y centros de salud (Hosp. Naval proximo) , todos con atencion diurna y nocturna. Excelente estado Y mantenimiento, todos los materiales son de 1a. Categoria! Con todos los amenities y servicios: Vigilancia 24hs. 2 Ascensores de ultima generacion, En Piso 10: amplisimo deck en madera, solarium con excelentes reposeras y sombrillas, P. Baja: Imponente gym totalmente equipado. Piso 10: Laundry completo, servicio concesionado, funciona con monedas. Como llegar? En la esquina de Av. L. M. Campos y ortega & gasset, pocas calle. A solo a 200m de Av. Del Libertador. Excelente acceso desde Y hacia microcentro y desde y hacia corredor norte de buenos aires. Ubicacion privilegiada en el exclusivo barrio de las cañitas - palermo! Imperdible. unico disponible! Edificio con seguridad 24hs, agua caliente central y aysa// capacidad: 2 pax. // ubicacion privilegiada. // mascotas: no // excelente estado, unico disponible en piso medio del edificio, muy buen estado, pisos de madera plastificados. Precio paquete! Amplio monambiente 1 baño completo, placards. Listo para ingresar! Su razonable propuesta en firme sera considerada.",,WhatsApp,Contactar,Soldado de la Independencia 500,37,1,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-2-ambientes-ideal-inversion-inmobiliarias-53646295.html,14,,75000,USD,90000,$,"Congreso, Capital Federal",38 m² tot.2 amb.1 dorm.1 baño,"Dueño Vende 2 ambientes ideal inversion. Se trata de un comodo departamento al lateral luminoso y silencioso con Pisos de Roble de Eslovenia, living comedor comodo y luminoso con ventanal con pequeño balcon frances ( 18 m2) cocina completa con pisos reciclados original en buen estado de conservacion ( 4 m2), Hall de distrubucion con placard ( 3 m2) Baño completo con buen amoblamiento ( 4 m2) , Dormitorio con amplio placard empotrado de Madera y Aire Acondicionado con ""poco uso"" ( 9 m2) En buen edificio, camara de seguridad en entrada A pasos de la Fundacion Favaloro y Metros de las Avenidas Entre Rios y Avenida Belgrano. Multiples Medios de transportes mas de 10 lineas de colectivos en 1 cuadra y el Subte linea ""A"" 3 Cuadras de distancia. Gastos Mensuales De La Propiedad. Expensas $Ver datos. Aysa $16000. Abl $9000. inmobiliarias abstenerse",,WhatsApp,Contactar,Moreno 1900,38,2,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-dpto.-en-mejor-zona-villa-maria.-barrio-55575535.html,5,,59000,USD,,,"Centro Este, Villa María",60 m² tot.3 amb.2 dorm.1 baño,Dpto. De 2 Dorm. En barrio centro s/ Mendoza. Patio interno propio. Pb. Sin comision. Apto Credito. Expensas bajas. Cel: Ver datos. Llama o wsap.,,,Contactar,Calle Mendoza Centro,60,3,2,1,,
/propiedades/clasificado/veclappa-dueno-vende-dpto.-amoblado-frente-fac-medicina-55573299.html,21,,35900,$,25000,$,"Alberto Olmedo, Distrito Centro",41 m² tot.2 amb.1 dorm.1 baño,"Hermoso dpto. De 2 ambientes amoblado, con cocina comedor integrados, baño y lavadero (apto lavarropas), tiene todo para empezar a vivir solo falta heladera. Es 3° piso por escalera",,,Contactar,Santa Fe 3061,41,2,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-monoambiente-con-baulera-y-vista-44423101.html,17,,69900,USD,56000,$,"Monserrat, Capital Federal",39 m² tot.1 amb.1 baño,"Dueño directo vende monoambiente divisible en Monserrat, con baulera en el mismo piso, a 1 cuadra y media de 9 de julio, con multiples medios de transporte. Amplio ambiente de 37 metros + 2 metros de balcon. Ultimo piso con balcon a cielo abierto con vista panoramica y luz todo el dia. Baño completo y cocina con anafe electrico y ventilacion al exterior (posible colocar un spar). Aire acondicionado frio/calor. Ideal para estudiantes dada la proximidad con uade, uai, isalud, umet, uba Cs. Sociales, isehg, una, Univ. Favaloro. Apto profesional. Agua caliente individual por termotanque eléctrico.",,WhatsApp,Contactar,Venezuela,39,1,,1,,
/propiedades/clasificado/veclappa-vendo-departamento-duplex-de-pasillo-dueno-directo-55108916.html,12,,32000,USD,,,"La Florida, Rosario",27 m² tot.2 amb.1 dorm.1 baño,"Planta baja con sala de estar comedor con cocina integrada completa. Espacio para lavarropas, calefón a gas y portero eléctrico. Planta alta un dormitorio con Placard con interiores y un baño completo. Patio interno compartido. Todos los servicios. Sin expensas. Listo para escriturar. Ubicado en barrio La Florida a metros de la Av. Rondeau y a poca distancia del río. Ubicación Este. Muy luminoso, condición excelente y está vacío.",,,Contactar,26 de Agosto 800,27,2,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-excelente-piso-de-4-ambientes-frente-55460512.html,37,,375000,USD,240000,$,"Caballito Sur, Caballito",114 m² tot.4 amb.3 dorm.2 baños1 coch.,"Excelente Piso De 4 Ambientes Al Frente Cochera y Balcón Aterrazado. ** Excelente Zona - Impecable Estado ** * Dueño directo Vende sin comision * En el barrio residencial de Caballito, sobre la tranquila y arbolada calle Jose Bonifacio, en cercanía a locales gastronómicos, exclusivo piso de 4 ambientes con cochera. El departamento tiene: Living-Comedor super amplio todo al frente. Toilette de recepción. Cocina equipada completamente amueblada con campana de acero. Lavadero independiente. Dormitorio Principal en suite con vestidor. Baño con hidromasaje. Dos dormitorios con placar. Baño completo con bañera. Dos Placares adicionales en los pasillos de distribución. Agua caliente y Calefacción por Piso Radiante Caldera dual italiana marca Baxi. Aire Acondicionado preparado para en todo los ambientes. Importantes puertas dobles blindadas de ingreso al piso. Palier privado. Cochera cubierta en Planta Baja.",,WhatsApp,Contactar,José Bonifacio,114,4,3,2,,1
/propiedades/clasificado/veclappa-dueno-vende-departamento-3-amb-con-cochera-cub-villa-46610091.html,16,,155000,USD,91000,$,"Villa Urquiza, Capital Federal",56 m² tot.3 amb.2 dorm.1 baño1 coch.,"Todo luz y sol! Noveno piso a una cuadra y media de Avda. Alvarez Thomas, 5 cuadras de estacion Subte B. Recien pintado, placares espejados con interiores en ambos dormitorios, piso de porcelanato. Cocina y horno a gas, sin lavadero ni espacio para lavarropas; red de contención en el balcón y en el segundo dormitorio; calefacción por losa radiante. Cochera fija cubierta en Planta Baja (acceso con control remoto) . Amenities: Piscina + solarium + parrilla + laundry. Expensas incluyen aysa y agua caliente central. Favor de comunicarse unicamente por telefono o Whatsapp (no se responden solicitudes de contacto) ; intermediarios abstenerse, muchas gracias. -",,WhatsApp,Contactar,Av. Monroe 4562,56,3,2,1,,1
/propiedades/clasificado/veclappa-dueno-vende!-impec.-semipiso!-exc.-distrib!-cochera-55549554.html,28,,420000,USD,,,"Palermo Chico, Palermo",132 m² tot.4 amb.3 dorm.2 baños1 coch.,"Oportunidad única en la mejor zona de Palermo!! Hermoso semipiso de 4 ambientes, con palier privado!! Ideal para quienes buscan comodidad, espacio y una excelente ubicación!! *Living comedor con salida a balcón corrido. - *Cocina con comedor diario. - *Toilette de recepción. - *Tres dormitorios. - *El dormitorio principal en suite y salida al balcón. - *Dos dormitorios con amplios placard. - *Segundo baño completo. - *Lavadero con amplio espacio de guardado. - *Amplio balcón corrido al frente. - *Losa radiante por caldera individual. - *Entrada principal y de servicio. *Cochera fija y cubierta con baulera.",,,Contactar,Cabello 3700,132,4,3,2,,1
/propiedades/clasificado/veclappa-dueno-vende-departamento-microcentro-ideal-para-55537990.html,8,,43000,USD,20000,$,"Río Cuarto, Córdoba",42 m² tot.3 amb.1 dorm.1 baño,"Características del Departamento: - Superficie Total: 42 m² - Distribución: 1 Dormitorio con excelente luminación. Cocina con mesada granito y mueble bajo mesada. Living comedor amplio, con excelente laminación natural. Balcón a calle Mendoza. Expensas bajas, ideal para inversión. Propiedad ubicada en zona céntrica, a cuadras de Terminal de colectivos, de grandes Centros comerciales y gastronómicos, de Universidad Nacional y Siglo xxi. Ideal para estudiante. Zona segura y vigilada. Documentación: - Escritura. Servicios: -Agua. -Luz. -Gas",,WhatsApp,Contactar,Mendoza 484,42,3,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-2-amb-excelente-ubicacion-ciudad-de-la-55270950.html,25,,103000,USD,153709,$,"Belgrano, Capital Federal",34 m² tot.2 amb.1 dorm.1 baño,"2 Amb Excelente Ubicacion, Ciudad De La Paz Al 1500, a metros de Av. Cabildo entre Virrey. Del Pino y Virrey Olaguer y Feliu. , a una cuadra de Av. Cabildo y Virrey del Pino- subte D (estación José Hernández) y Metrobus, todos los medios de transportes. Edificio de Categoría - El edificio cuenta con vigilancia prosegur por Totem - doble puerta de acceso- circuito con cámaras de monitoreo en los accesos - grupo electrógeno. Calefacción central. Departamento en excelente estado y reciclado, primer piso lateral, impecable recientemente pintado. ** La distribución del departamento ** -Hall de recepción. -Living con gran ventanal. -Cocina integrada con barra desayunadora, amoblamiento de cocina moderno, espacio para lavarropas o lavavajillas, cocina marca domec y spar purificador, 2 ventanales verticales en el sector cocina. -Dormitorio con gran ventanal, amplio placard con puertas corredizas y con bauleras superiores. -Baño completo moderno con bañera. Pisos de madera plastificados en living y dormitorio, y porcelanato en cocina y baño. El edificio posee cocheras. * consultas Y visitas contactarse por whatsapp * ""Las medidas, superficies y montos de expensas consignadas en la presente descripción son aproximadas, a solo título orientativo y no son vinculantes""",,WhatsApp,Contactar,Ciudad de la Paz 1500,34,2,1,1,,
/propiedades/clasificado/veclappa-dueno-vende-monoambiente-de-49-m-sup2--a-estrenar-55530038.html,12,,76000,USD,,,"Villa Raffo, Tres de Febrero",49 m² tot.1 amb.1 baño,"Dueño vende. A estrenar en Villa Raffo a solo tres cuadras de Villa Devoto caba. Monoambiente de 49 m2 en Planta Baja, con ventanas al frente y contrafrente que lo hacen muy luminoso. Concepto abierto con cocina equipada, placard y amplio espacio de guardado. Patio trasero de 5, 00 x 2, 00 mts. Con lavadero y opcional como hermoso lugar para oficina o cuarto de relax. Edificio con detalles de categoría: aberturas Línea Módena, excelente iluminación, detalles de techo pizarra, molduras en ventanas y puertas. Puerta de acceso de cedro antiguo. A tan solo 3 cuadras de la Estación Sáenz Peña (F. G. S. M. ) 4 líneas de colectivos pasan por la esquina (105 - 124 - 161 - 237) no se pagan expensas - apto credito. aceptaria vehiculo en parte de pago",,WhatsApp,Contactar,Nuestra Señora de Loreto 2525,49,1,,1,,
